youtube_id,time_start,time_end,label
yr8HtdLpb54,26,36,catching or throwing softball
yUg4f9WQV28,5,15,catching or throwing softball
yw2TjgN4Sjs,1,11,catching or throwing softball
YWN19OOe-gE,0,10,catching or throwing softball
YZ7GIiHhXXM,85,95,catching or throwing softball
yzgmQx2EhPQ,42,52,catching or throwing softball
YZIl1XdrdHI,95,105,catching or throwing softball
YzQo_nvR1aU,7,17,catching or throwing softball
Z-RcipcLjLo,0,10,catching or throwing softball
z8t_5Zm7h2c,0,10,catching or throwing softball
zaB9hOzqmVw,7,17,catching or throwing softball
zAushr9GqYA,2,12,catching or throwing softball
zB_tN60HpVU,5,15,catching or throwing softball
Zc1EEgMOsgo,3,13,catching or throwing softball
zcCdf1jhIZE,138,148,catching or throwing softball
zfTtrwon8d8,0,10,catching or throwing softball
zgj0bZO95Zs,6,16,catching or throwing softball
ZgL6AGlHPjE,258,268,catching or throwing softball
ZhUKjaIvwpQ,24,34,catching or throwing softball
ziHWICosj8I,3,13,catching or throwing softball
ZjcKqqpp3dU,0,10,catching or throwing softball
zkEhphSckTU,89,99,catching or throwing softball
zOMBLWb_hoY,3,13,catching or throwing softball
zOMTgOgKm9Y,2,12,catching or throwing softball
zOpZr199Hw4,28,38,catching or throwing softball
ZPC6tBckhpU,81,91,catching or throwing softball
zpRxqIAREi4,52,62,catching or throwing softball
ZrbdMwNCcqg,124,134,catching or throwing softball
zse8EvO_eOo,1,11,catching or throwing softball
zTfZUAz4OFY,0,10,catching or throwing softball
zumVblq-U6s,2,12,catching or throwing softball
ZYXoLtH_msQ,13,23,catching or throwing softball
_GUH1pf6LEk,13,23,catching or throwing softball
_qDpOePqdiI,32,42,catching or throwing softball
_T66J08-9e0,1,11,catching or throwing softball
_TcHdHIakXE,4,14,catching or throwing softball
_US5yBfOVtc,6,16,catching or throwing softball
_Vl8xPrfpjU,99,109,catching or throwing softball
-2mJ8r8dDrA,5,15,drop kicking
-5x5wVuCVR0,4,14,drop kicking
-ADE5ZeRSco,1,11,drop kicking
-bdYeA6gASw,14,24,drop kicking
-eCD7X2FKjw,1,11,drop kicking
-JfDhNYe5o8,1,11,drop kicking
-oImFrxEuro,2,12,drop kicking
-Rdnp3SC_Io,9,19,drop kicking
-Unwmow-UJA,16,26,drop kicking
00RgI9DqlUY,3,13,drop kicking
05T7F8NC3h4,18,28,drop kicking
0BN88t4-kWw,4,14,drop kicking
0LG57TWJb6o,0,10,drop kicking
0mMmUXH-sa4,2,12,drop kicking
0SfGmvlluvs,10,20,drop kicking
0TFvcggtm3k,2,12,drop kicking
0TpW6oYZnME,0,10,drop kicking
0YdN-wAtTWU,39,49,drop kicking
13Pkil1hzws,0,10,drop kicking
14Fzvs9vPoQ,4,14,drop kicking
1m90axV-JWE,0,10,drop kicking
1qm_fuRKDV8,4,14,drop kicking
1VM7JzZsW2k,15,25,drop kicking
1wYculEPr1U,1,11,drop kicking
1_OOIF7z-lw,20,30,drop kicking
27QMBJk_mtI,1,11,drop kicking
2aoqMF6HOcY,2,12,drop kicking
2nK8QctgHw8,1,11,drop kicking
2PrfOYSUR7A,2,12,drop kicking
2zdRRPdE3EI,1,11,drop kicking
301JgLdgj3w,8,18,drop kicking
317y1Nyq5Uk,22,32,drop kicking
329U0fiqziU,6,16,drop kicking
3enLDs8SXoc,2,12,drop kicking
3ICDDmWKQsw,0,10,drop kicking
3iMm6ixvfnM,2,12,drop kicking
3PrfYzorlJk,2,12,drop kicking
3xFdIWvNkGQ,3,13,drop kicking
3ZpKE_jZyAM,12,22,drop kicking
4d478uhQDsQ,3,13,drop kicking
4fbqENvQAyA,91,101,drop kicking
4jPouNYb57w,0,10,drop kicking
4T9yOXzwqDE,7,17,drop kicking
4uYhozXC6hg,2,12,drop kicking
4_yMyoopb1g,9,19,drop kicking
533PlgBfgjE,0,10,drop kicking
5bPcW7zlyD8,4,14,drop kicking
5EyGz4F7Mk4,16,26,drop kicking
5jBda0gJku8,8,18,drop kicking
5kt76wg6jX8,0,10,drop kicking
5pUzceuqz-w,0,10,drop kicking
5SooaEPygCM,0,10,drop kicking
5uM70nb9R8M,2,12,drop kicking
5XzNvcfkFD0,2,12,drop kicking
63aAZnfXBkU,5,15,drop kicking
68I-DytfO7I,3,13,drop kicking
6H5LbmwhXLM,35,45,drop kicking
6lo4J5GLXGg,4,14,drop kicking
6MQcXnMB6Ps,2,12,drop kicking
6NcRpw3PNzE,168,178,drop kicking
6ShcIwWjYY0,3,13,drop kicking
6v2aUBm4wWg,16,26,drop kicking
71przfQK9W4,2,12,drop kicking
72eei1QHboY,1,11,drop kicking
75UbBdRfSHE,3,13,drop kicking
7A2LiXFnGQw,25,35,drop kicking
7bVJ3rJL1os,3,13,drop kicking
7fpeWda4bmM,3,13,drop kicking
7j1h2O-ESxY,47,57,drop kicking
7JTkNCY7ogM,3,13,drop kicking
7k7Lj3BR-CM,0,10,drop kicking
7KwbgEG5Mkw,67,77,drop kicking
7p_-J6B9NJI,1,11,drop kicking
7yq_GLJVRC8,0,10,drop kicking
7zuOnNodqWM,2,12,drop kicking
8lDsB2oW5Wo,12,22,drop kicking
8nTcXErqDfU,4,14,drop kicking
8OluLdOIbaQ,4,14,drop kicking
8sr4KZ5v6pY,6,16,drop kicking
94I3bS19l2g,11,21,drop kicking
9awaT4ZWcRY,18,28,drop kicking
9heaEkLtndo,46,56,drop kicking
9IlGynVPSpQ,6,16,drop kicking
9Se9hTUsoPc,1,11,drop kicking
9tK45-b7hDc,2,12,drop kicking
9ttsTXN2I7M,14,24,drop kicking
a1-Qfnez1hA,2,12,drop kicking
A3pWdslR05U,3,13,drop kicking
A5Qm9e9CX-k,2,12,drop kicking
a7n1NghFv8M,0,10,drop kicking
A8IpW0ErtN0,1,11,drop kicking
ab1KtSchChw,0,10,drop kicking
ABRsJiFVlsk,1,11,drop kicking
aCvHpoDdMF4,47,57,drop kicking
AfnpwrwCg2A,0,10,drop kicking
aGBozE6KFr8,1,11,drop kicking
AgcsFqwVhtU,4,14,drop kicking
agYF2_A8nvY,1,11,drop kicking
AIpGugM_EdQ,3,13,drop kicking
AJyRP5eJD6E,1,11,drop kicking
Alq5s75lYII,1,11,drop kicking
Am1JI0y4ZAs,0,10,drop kicking
apTHRJNcNFQ,3,13,drop kicking
aqLr1vCCnt0,16,26,drop kicking
AS6k7hPeAfc,4,14,drop kicking
aSx-l0wQcGk,0,10,drop kicking
auH-cCDYJ5c,2,12,drop kicking
AvvjRJogSpw,1,11,drop kicking
AW-buh6X0Tk,4,14,drop kicking
aWC6HXOLmIs,0,10,drop kicking
AwDkIz4Jjf0,22,32,drop kicking
A_ZZ46MJhk4,1,11,drop kicking
B0vUor8jC9w,2,12,drop kicking
b284zLVBw_c,2,12,drop kicking
b9GZD1rT2d4,4,14,drop kicking
bb1fsV6Mz1o,8,18,drop kicking
bBLR4ofoaaM,2,12,drop kicking
BC2_MT0I2_8,2,12,drop kicking
bdguBfDhVDk,1,11,drop kicking
Be02q3q6C6w,22,32,drop kicking
bEQk83kkJ4s,0,10,drop kicking
Bf9gyeIcKVo,2,12,drop kicking
BgX96_e5i60,6,16,drop kicking
BHVkmVh3_uU,33,43,drop kicking
BKHHwCvhUyY,1,11,drop kicking
BMBukc6EhNk,0,10,drop kicking
bMyieEPoc00,46,56,drop kicking
Bnt_y7Nu5eE,2,12,drop kicking
bnXlDWfhLIU,5,15,drop kicking
bO8nx5pYijk,1,11,drop kicking
BPi7-kCvuGU,0,10,drop kicking
BqYUgsR37_s,1,11,drop kicking
Brv4qcxIcas,0,10,drop kicking
BSZLH04ock4,1,11,drop kicking
bTrTlDD_U7g,3,13,drop kicking
BtsgIqNix1I,38,48,drop kicking
bu92VVGX9ug,0,10,drop kicking
BveGbisEP7w,6,16,drop kicking
bvy-ajnhDr8,4,14,drop kicking
BxE_zhdiXas,3,13,drop kicking
bz-LEpA-YBw,1,11,drop kicking
BzF9rweTk4A,17,27,drop kicking
bZq3pdk4SHw,0,10,drop kicking
C2uqzP7KRBc,1,11,drop kicking
c32Z46OsoLw,1,11,drop kicking
C5yxLMr6rKg,4,14,drop kicking
caJzWKtLWAM,22,32,drop kicking
Cchlq7RmmfY,1,11,drop kicking
cetFVRbvnjc,2,12,drop kicking
CgTNXamJWXw,5,15,drop kicking
Cjg3opxa4W0,12,22,drop kicking
cjIBnONXIB0,5,15,drop kicking
ck9p-kd6eQY,10,20,drop kicking
cKaOnqG45a4,1,11,drop kicking
cLZNztuq76s,3,13,drop kicking
COVB7FgUIyU,0,10,drop kicking
CpG8ld9FR7o,0,10,drop kicking
CSYdFMENZbY,2,12,drop kicking
CTtHiw9F_Xk,12,22,drop kicking
CWtAMzKYI7k,0,10,drop kicking
Cx2GoV3KOsg,6,16,drop kicking
c_VTV5CBhss,2,12,drop kicking
d-NNm2lnniA,3,13,drop kicking
d0ui5ELy6pQ,6,16,drop kicking
d1jKK55IW3Q,5,15,drop kicking
DCve4occ3vY,1,11,drop kicking
Df-NAhm_JcI,4,14,drop kicking
df6uPCFaR6M,1,11,drop kicking
df81EddCCNY,2,12,drop kicking
dGItt_wfkmY,19,29,drop kicking
DgOU8IbWaB0,60,70,drop kicking
DHd3m_6txio,0,10,drop kicking
DIVnA4323zw,21,31,drop kicking
DklT9RLh_Vk,3,13,drop kicking
dlnVu8ODzME,4,14,drop kicking
DlqGbInqALI,0,10,drop kicking
dPZPgn_TmZw,1,11,drop kicking
dr-bsG3Tdl0,4,14,drop kicking
Dr7GwOXGrGA,1,11,drop kicking
DTelxk6Oq1w,1,11,drop kicking
e-zIlMVIxZs,0,10,drop kicking
E1lgSQffSFQ,1,11,drop kicking
E1TFVk4xgZ4,0,10,drop kicking
e7TymJUtfzU,10,20,drop kicking
Eg8CxzSaT9c,0,10,drop kicking
Eioie6MAXnE,169,179,drop kicking
EJ9RqDv7pqI,2,12,drop kicking
eJzqGd0qt0E,4,14,drop kicking
eKeZ2VipbAk,3,13,drop kicking
EkMDbPvVnYg,4,14,drop kicking
eKXF7669AGc,2,12,drop kicking
elRgfbwDstk,3,13,drop kicking
eMxOhAHqXcM,0,10,drop kicking
EOKXl_S5zRU,0,10,drop kicking
eOLPGGqbTbY,3,13,drop kicking
eq3Ck7ko69A,3,13,drop kicking
EQWCeXpAPxA,1,11,drop kicking
ewFUB5tEJgw,41,51,drop kicking
EXadrAAghzw,9,19,drop kicking
f0iwznTfIoo,1,11,drop kicking
F56HbPdntKs,0,10,drop kicking
FAyg-TfGnqg,1,11,drop kicking
FCxLR3hV8XE,33,43,drop kicking
FdwmwK-Sres,0,10,drop kicking
Feou42R4PQg,2,12,drop kicking
Fg_tqpZw_3M,10,20,drop kicking
fiTRsDZtTAg,8,18,drop kicking
fmlwANAR3JY,7,17,drop kicking
FmvbBut7X6Y,0,10,drop kicking
foDCkHUjLNA,2,12,drop kicking
FPof-7dOhxg,0,10,drop kicking
FQWBhWQ4fyk,6,16,drop kicking
FWAcc8a1MQU,2,12,drop kicking
fwompW4Bp4s,3,13,drop kicking
FY5Xy-PNPKg,1,11,drop kicking
f_yQp90YyTw,0,10,drop kicking
G-2hVzjnVlc,34,44,drop kicking
G-l7eBp-eRY,1,11,drop kicking
g0_WUWBleXI,10,20,drop kicking
gDAFr_t2ME0,1,11,drop kicking
GeENe9j8HxA,4,14,drop kicking
gfIptBp4_pU,2,12,drop kicking
GgtPb4-ou1A,22,32,drop kicking
gIrp7Q4wCro,0,10,drop kicking
gjkoPydnQAM,0,10,drop kicking
GJO536f0zCg,0,10,drop kicking
gpSMdox02mE,5,15,drop kicking
GPus26Zu44Y,6,16,drop kicking
gRsYUwsfujs,3,13,drop kicking
GtTjn4FAC98,4,14,drop kicking
gyCQFaaSvu0,7,17,drop kicking
H0JzuefdfDg,1,11,drop kicking
H3qM74SERw4,120,130,drop kicking
H426wG8w_qg,9,19,drop kicking
h4vl5TYjdf0,2,12,drop kicking
h5WQ9wvUAX0,13,23,drop kicking
H8lhGsIjRWg,1,11,drop kicking
HAOxkLgGkUc,0,10,drop kicking
HhgcrQdv_H4,2,12,drop kicking
hKfg1PEL0j4,11,21,drop kicking
hLDs3QXZ3Rw,1,11,drop kicking
HlOr2WlM_Ro,16,26,drop kicking
HMngqOGImqA,1,11,drop kicking
HNRGaltqXiw,29,39,drop kicking
Hp-eT4fZSw0,3,13,drop kicking
hPWZmNHAduQ,6,16,drop kicking
hrokReIdwfk,1,11,drop kicking
HTLbZvYe3-A,98,108,drop kicking
hVsT7FcQw1Y,8,18,drop kicking
HvvQrhHgYvU,6,16,drop kicking
HWrR2qwSOkE,17,27,drop kicking
hY79VG6zOiU,3,13,drop kicking
HYBbYryez0g,10,20,drop kicking
i0mKLqbWN_g,1,11,drop kicking
i1zPho9MS4Q,0,10,drop kicking
I3TWZmE3-Ms,1,11,drop kicking
i8Hr5Me_T-4,25,35,drop kicking
IAt5oMEz-2Y,1,11,drop kicking
iC6U5Ce3hBs,67,77,drop kicking
iEyWxHJfGHk,1,11,drop kicking
Ie_q8hoOXM8,0,10,drop kicking
igZ5JybAEs0,11,21,drop kicking
ikch6dTKBNc,1,11,drop kicking
ikgcyJNtG8M,1,11,drop kicking
ikSFg7EZ_Ks,4,14,drop kicking
In52Ukrb0L0,4,14,drop kicking
inkkcDRaN58,2,12,drop kicking
io5pYE6VyGo,2,12,drop kicking
IPsBmNe7oo4,2,12,drop kicking
iqb07b6bKF4,7,17,drop kicking
iqbeKYVG-xQ,22,32,drop kicking
iRnYjCNsy-I,1,11,drop kicking
iu_swmzCQm0,4,14,drop kicking
IxuOd8FtnuM,2,12,drop kicking
iZjzxQmlk-Y,42,52,drop kicking
iZsHLCnoUq4,2,12,drop kicking
I_J7MfIjDGg,4,14,drop kicking
j--v4j5bbH0,0,10,drop kicking
J-ERvrWTop8,11,21,drop kicking
j-wLMDGr-QM,11,21,drop kicking
j0WYeqqc8CU,2,12,drop kicking
jjZEOmZz4tk,1,11,drop kicking
JM38ZO5GzJk,1,11,drop kicking
JnjDu3h2Xak,8,18,drop kicking
jp7s5_IbFHA,2,12,drop kicking
jRNWCuN6WIc,0,10,drop kicking
jsRctVv_GiI,0,10,drop kicking
jTOHwOyWIdY,4,14,drop kicking
JUGWzuICgLc,1,11,drop kicking
JuOijvVVPT8,2,12,drop kicking
jWx4h1tXwxo,19,29,drop kicking
JX2wTgDGyOE,3,13,drop kicking
JyLB422lXQ4,4,14,drop kicking
JYW8N71Gbyc,8,18,drop kicking
JZdSV2njS1s,1,11,drop kicking
JZtHXL5PvQ8,18,28,drop kicking
k280-nWB3D8,1,11,drop kicking
k5NNfE0PHQc,2,12,drop kicking
k6ErRsSM_3Y,12,22,drop kicking
K6yLnupx5kw,8,18,drop kicking
K6zxawPtAYk,114,124,drop kicking
K80s8Gla17c,1,11,drop kicking
K8HEvUZBz2U,0,10,drop kicking
kBpIvHz7qCg,3,13,drop kicking
KG4QxMx7gLY,31,41,drop kicking
KimYkPaijjs,1,11,drop kicking
kj2h4lPd43s,28,38,drop kicking
Kns9G6_iJ2Q,4,14,drop kicking
KpRSWlyt8cI,1,11,drop kicking
ksn4ypGuBLU,1,11,drop kicking
Ktrbd6I8GgY,28,38,drop kicking
KV0mvlsg5ZE,6,16,drop kicking
KX3xIHEgBBg,2,12,drop kicking
Kx3XnZt3nOg,2,12,drop kicking
kY4-z7y6WjE,17,27,drop kicking
L-VcJmqC9YM,0,10,drop kicking
l0nRnj_W5BA,3,13,drop kicking
L9u9FDE76Uw,4,14,drop kicking
Ld3rFdDF5Xo,4,14,drop kicking
ld4gSlYyCn4,2,12,drop kicking
lebmE13wtzo,0,10,drop kicking
lgIb7IDKB9g,1,11,drop kicking
LHc8GMwXdOM,4,14,drop kicking
lIBF6bznjBM,4,14,drop kicking
lJgIaV9RvfA,7,17,drop kicking
lNQ1Juqclps,3,13,drop kicking
lOasByfvIqY,4,14,drop kicking
luUlqDJ1kpk,0,10,drop kicking
lvKBF5Hj-Bk,0,10,drop kicking
lWAV20B1_LY,133,143,drop kicking
m0gMIRWMBSk,0,10,drop kicking
m1CLW6TI3PE,1,11,drop kicking
M2X8p6BbOkI,3,13,drop kicking
M8pYP41UaZE,16,26,drop kicking
mao71B4iZmw,28,38,drop kicking
MbW3tndd9gg,11,21,drop kicking
McSoBb6Glv8,1,11,drop kicking
mF0GpIj3088,3,13,drop kicking
mfntg5_H-g8,0,10,drop kicking
mFwajcVoLBQ,1,11,drop kicking
MgU9vr07rgY,2,12,drop kicking
MhQiiArEkEc,3,13,drop kicking
MIwr4ZEAYTY,5,15,drop kicking
Ml--inHMxk4,18,28,drop kicking
mlAtn_zi0bY,3,13,drop kicking
mpadsmiItzA,3,13,drop kicking
mrRRtJJ3TkI,17,27,drop kicking
MrXiK0JPG1w,35,45,drop kicking
mSlFuJ2hBsg,2,12,drop kicking
mtKvN6UhtuM,3,13,drop kicking
mtv8G613GyY,0,10,drop kicking
mvFa-mcrHT0,1,11,drop kicking
MVxo_5_SY9w,90,100,drop kicking
MZ8PzsNDaeg,12,22,drop kicking
n0f3xrBbDbo,0,10,drop kicking
n1oPtUs46ss,2,12,drop kicking
n3QRxQ-v1o0,3,13,drop kicking
NajVj7gtFnA,2,12,drop kicking
nbjQC0tVBCU,2,12,drop kicking
ND8n5cGTEcY,35,45,drop kicking
NFEQ4B3m4yU,3,13,drop kicking
Ngc4Am8VPYc,4,14,drop kicking
nGUcvYP7aUw,17,27,drop kicking
NkuEwfwELkk,0,10,drop kicking
NREgFRmI_oQ,3,13,drop kicking
NsTSx-QNZiM,1,11,drop kicking
NUAqEKjBsaU,4,14,drop kicking
Nv-zD8ZjVXo,2,12,drop kicking
nVfrN8Id9Lk,7,17,drop kicking
NW1foDs6Ljs,3,13,drop kicking
o0kPMJxZ6YY,4,14,drop kicking
O30T-bIjyew,2,12,drop kicking
o33OBxTkfnU,4,14,drop kicking
O8CXp3uf-SA,3,13,drop kicking
oAoLQWnPZIM,25,35,drop kicking
oazzJwhkz9M,1,11,drop kicking
OBVOYHbWsHg,1,11,drop kicking
oBw0JJj64R0,2,12,drop kicking
oEH3ks-Onbs,55,65,drop kicking
OekRhAwHoC0,6,16,drop kicking
OfFD8Vdcy94,5,15,drop kicking
oi-Fz-kJVlU,2,12,drop kicking
OkJ6r0_DcCg,8,18,drop kicking
oljO7R70Kes,3,13,drop kicking
OpF6DXo-AC8,0,10,drop kicking
oykJDxM3Pog,2,12,drop kicking
oyLeRC_hWT0,1,11,drop kicking
o_SuiqVgbt8,5,15,drop kicking
P1JhOF7XEtw,0,10,drop kicking
P30YgnISdoM,48,58,drop kicking
p52QP1Wx6zE,2,12,drop kicking
p7FLBy6mPBA,217,227,drop kicking
p9XsBjSabh4,2,12,drop kicking
PcGtz23ZAiA,6,16,drop kicking
pC_HiDfCdtI,2,12,drop kicking
pd7pSPsFi48,3,13,drop kicking
PE-KChtJuSE,3,13,drop kicking
pEd7FNjavcE,9,19,drop kicking
PejPutisHI0,2,12,drop kicking
pnW89GbM0Ao,1,11,drop kicking
PNZDcUHbrWo,2,12,drop kicking
PonGpIKiNCE,1,11,drop kicking
pooboFKRZYM,1,11,drop kicking
PrFkbmupgbw,0,10,drop kicking
Prz6OvThtIU,1,11,drop kicking
PtKKl9GoxUk,4,14,drop kicking
pvMlS0dHmro,31,41,drop kicking
pyP_rtYYplc,2,12,drop kicking
PzGtiHKGBQk,2,12,drop kicking
P_kIac6iwiE,1,11,drop kicking
p_Nr-_hrObU,19,29,drop kicking
q0qMiVA7ftA,5,15,drop kicking
Q2LKNWUzjtc,2,12,drop kicking
q8vjOzbo4lw,18,28,drop kicking
Qb2PqoO4KNE,1,11,drop kicking
Qdgkw5GXBlg,4,14,drop kicking
qe-G_6crbSs,1,11,drop kicking
Qf-ExAqeCRM,8,18,drop kicking
qF-WExEtPto,1,11,drop kicking
QNPcjprWjBM,11,21,drop kicking
Qs7TmjYn13M,5,15,drop kicking
qsCIFqarhEU,0,10,drop kicking
QSMQ1YJHUzo,4,14,drop kicking
qvFtk0vKuXI,15,25,drop kicking
QVNLFm8HATc,10,20,drop kicking
QXi4LasPGR0,4,14,drop kicking
qZ2fUWUXNF8,3,13,drop kicking
RgrYEBl-tdo,3,13,drop kicking
rH3FIj-fMhI,1,11,drop kicking
rI7Ahm8oiqI,1,11,drop kicking
Riu6X_iNqxg,1,11,drop kicking
RJd2Bb-VabI,1,11,drop kicking
rO5X7jYVNKQ,5,15,drop kicking
RoE1PgFM5RY,0,10,drop kicking
RpkojH5V4eE,2,12,drop kicking
rS3sp6Qme5E,3,13,drop kicking
Rw0642ioQVk,4,14,drop kicking
Rwa1erbFqBY,3,13,drop kicking
rwc3Fs1WxiY,0,10,drop kicking
RXTzETFF270,1,11,drop kicking
Rz1g8HxF5as,11,21,drop kicking
s5FKR7v8qY0,16,26,drop kicking
s8Foid_xIr0,3,13,drop kicking
SbNtQy1Tswo,0,10,drop kicking
Scc1d1aZjRY,38,48,drop kicking
sE9avujrPv8,0,10,drop kicking
SGj9AJC4NVc,0,10,drop kicking
sgNbO1rNEKg,0,10,drop kicking
SI2goJXLaoo,45,55,drop kicking
SIfArpBZ-Mo,0,10,drop kicking
SnsEnfW2Evg,3,13,drop kicking
sVADOiwoNeQ,5,15,drop kicking
sVn_vW3C7xc,0,10,drop kicking
SvolUonJsw8,1,11,drop kicking
sXsGGZmZBhU,2,12,drop kicking
t3FKoaAEGY8,73,83,drop kicking
T7YVNJCAtIQ,16,26,drop kicking
t84xMlhrApg,0,10,drop kicking
tdeKyP3j4d8,1,11,drop kicking
Trk_YQAH9H8,8,18,drop kicking
Tsexi3lARe4,1,11,drop kicking
tsf9nhJ_o2g,1,11,drop kicking
TTC4vvi4s9U,35,45,drop kicking
TVvIxyWifXk,0,10,drop kicking
tW3BFxecetA,109,119,drop kicking
tWIvW0a7IUE,7,17,drop kicking
tXDh2yfyTsI,0,10,drop kicking
TXygtsS_vIc,0,10,drop kicking
U1byU5Tvq_w,0,10,drop kicking
u6bytogqqvM,4,14,drop kicking
u9F8UQ5d2ms,2,12,drop kicking
ubB6-xn6z0c,25,35,drop kicking
UC31JA7jD_0,2,12,drop kicking
UDWPZg0a5hI,3,13,drop kicking
UfALmvUFbSk,0,10,drop kicking
uh70sP4x0Zs,5,15,drop kicking
UhIXcQb3Yac,6,16,drop kicking
uhY1tqYkaTs,0,10,drop kicking
Ui2uQzU4bZs,55,65,drop kicking
UI6IpOTBocg,4,14,drop kicking
unoq8cBdLa4,2,12,drop kicking
uo1TRrrr1zI,2,12,drop kicking
uOC92_uuqA8,0,10,drop kicking
uONXz49RUBY,32,42,drop kicking
uPI9aE_coeo,1,11,drop kicking
UTFfjpzPGAk,0,10,drop kicking
v2lNyURlDRw,0,10,drop kicking
v4faw12TgwE,2,12,drop kicking
V6FCeZJLJwY,3,13,drop kicking
V7haWp8oO10,16,26,drop kicking
V9ZM7ug7t9Q,60,70,drop kicking
vCKioA-RSbI,2,12,drop kicking
Vi10ljVRCdg,37,47,drop kicking
vIQaWROE_U8,13,23,drop kicking
vJmYNjuet-c,4,14,drop kicking
vjVLz_RVahE,26,36,drop kicking
VNNfdk9c0Uk,3,13,drop kicking
Vo6Mrb8fRx4,1,11,drop kicking
Voce7IgkLk0,3,13,drop kicking
vQ4YfO1FhM0,3,13,drop kicking
VtsynqEBEJs,35,45,drop kicking
Vz4LcT8DUUI,0,10,drop kicking
W1Yw26pXeSE,1,11,drop kicking
w2qCihF-4q8,37,47,drop kicking
W4GIYDKWsg0,4,14,drop kicking
W5DCUuiDpiU,28,38,drop kicking
WaHet-OCO0s,11,21,drop kicking
wAK2nLltulE,4,14,drop kicking
wDJfc8vammE,2,12,drop kicking
wFXntVkL_xQ,2,12,drop kicking
WJKah7GGyk4,4,14,drop kicking
WRV2Kd92wuU,13,23,drop kicking
WTCGTcpikUY,4,14,drop kicking
wVLHQiXHXXA,1,11,drop kicking
X0m-iqc4GLE,2,12,drop kicking
x2xK4EqvzEs,4,14,drop kicking
x8HerN6alkw,1,11,drop kicking
XEekePKGMbE,1,11,drop kicking
XfJmtjymrOM,6,16,drop kicking
xHZESvGfl1M,4,14,drop kicking
xIlWY_2shYA,1,11,drop kicking
xJ614czxPq8,13,23,drop kicking
XLjD5bujoZk,4,14,drop kicking
xMW-6_EXEzQ,1,11,drop kicking
XNoEpd_d1YQ,2,12,drop kicking
XsJlaLsIbbc,8,18,drop kicking
XtKOrq2wbpg,3,13,drop kicking
xuTmy2LHn9U,2,12,drop kicking
xXZsQxOnmH0,10,20,drop kicking
XZP8bM9d1ow,2,12,drop kicking
y0ChfkJ4zDI,1,11,drop kicking
Y22Arnr-1lY,7,17,drop kicking
Y7wy2SON5Ro,9,19,drop kicking
Y9qXhGgav78,14,24,drop kicking
YaAhbGJq12g,33,43,drop kicking
yBkdWyfEt1E,2,12,drop kicking
yc2OilJC8_0,0,10,drop kicking
YCrtgCQOkC4,1,11,drop kicking
Ye07uXuvgeU,4,14,drop kicking
yeShfzGwtaE,2,12,drop kicking
YIyigWTMfHo,6,16,drop kicking
YiyMq9WWM7M,1,11,drop kicking
yLxWuBTlkxY,3,13,drop kicking
yRJCNLM2RVU,2,12,drop kicking
yvr3M1qHJrk,1,11,drop kicking
yWbzlQx9SB4,1,11,drop kicking
YxVIDs9oN50,4,14,drop kicking
Z19bA8m7tNw,77,87,drop kicking
ZBMiAl5QXzQ,0,10,drop kicking
ZDSjrs5s05Q,16,26,drop kicking
zEAsRG0MzxE,4,14,drop kicking
zfwdzW-RHvQ,1,11,drop kicking
ZFZNhT0MdEU,1,11,drop kicking
Zg2ifSB18_Y,0,10,drop kicking
Zo9b3niRbHk,2,12,drop kicking
zOMpsQEN-Co,4,14,drop kicking
ZrYyzWwKvxU,10,20,drop kicking
ZWBs6Qs-5Bc,4,14,drop kicking
ZWdML4w7KmY,0,10,drop kicking
zYTkMXqmDaw,0,10,drop kicking
_5nlAnplzdQ,0,10,drop kicking
_5NqEQkH3Mw,5,15,drop kicking
_HWV9475eZg,2,12,drop kicking
_KfBCGIIRtc,5,15,drop kicking
_Qhi2fIQ0vk,0,10,drop kicking
_QmO7zAj63E,18,28,drop kicking
_ry9pCDzrqk,17,27,drop kicking
_WuKwVYA1nM,9,19,drop kicking
-NjZexbjl88,4,14,throwing ball
-NTTnYJ4J_k,45,55,throwing ball
-Smcm2tCgIc,180,190,throwing ball
-XH2-DHbGtA,14,24,throwing ball
07j123viPv8,0,10,throwing ball
0B1P40w2AFk,34,44,throwing ball
0E_Kr0--odg,47,57,throwing ball
0frixOdA0JI,12,22,throwing ball
0k1bVIZgC34,4,14,throwing ball
0myKWIYhD7Y,0,10,throwing ball
0Zq4aCYOiZk,46,56,throwing ball
15eRZCda9VI,8,18,throwing ball
15yirlFazTY,70,80,throwing ball
1fciSa12YL8,4,14,throwing ball
1KO4KH5i1rk,13,23,throwing ball
1ndQE6N6eFg,0,10,throwing ball
1qkN_WlaTCc,2,12,throwing ball
2CrF0Rqna0I,8,18,throwing ball
2FzCzEA-wuM,0,10,throwing ball
2hO_DESfa0M,12,22,throwing ball
2Hy07QsO638,12,22,throwing ball
2J_jjhU6dI8,22,32,throwing ball
2mVRGgzzJcE,22,32,throwing ball
2U57RJyu6dE,4,14,throwing ball
30tZen_SRBg,5,15,throwing ball
38YctLsqLnc,15,25,throwing ball
3BNkMVb0Q8g,19,29,throwing ball
3C3JNmMTnqs,3,13,throwing ball
3EGoTtL_zRI,24,34,throwing ball
3oKE5Z6QGxI,0,10,throwing ball
3z1H3VI_Ml4,7,17,throwing ball
4euhr6iycEo,0,10,throwing ball
4Ld2UW5oEvo,19,29,throwing ball
4lEBcdZgGdU,12,22,throwing ball
